H1,H2,H3,Pdeficit,f_drop_real,t_nadir_real
21.496,7.5039,7.1358,19.443,-0.567600217720493,6.17
20.832,6.7419,3.2273,12.944,-0.40055870050352,5.54893333333333
16.748,3.6905,8.452,37.959,-1.28049619627483,5.31426666666667
23.736,8.9951,3.8728,34.92,-1.01914717423389,6.22213333333333
12.934,5.711,6.3179,31.372,-1.09597730758177,4.80813333333333
17.192,7.8373,7.6108,34.654,-1.05933182760997,5.76733333333333
16.826,7.6631,7.6554,34.493,-1.06131086983013,5.70866666666667
17.91,5.0025,8.6391,25.681,-0.789944233910868,5.63746666666667
23.009,4.7168,7.9142,26.752,-0.785557461068887,6.1124
22.202,7.2423,8.4481,34.358,-0.989381411828909,6.36306666666667
13.421,8.3083,7.6092,26.259,-0.832329314085997,5.368
16.667,5.4488,8.9023,34.435,-1.07936413970113,5.5728
21.243,7.6133,4.9022,19.394,-0.581008531372657,5.8964
23.006,7.8547,8.7814,17.021,-0.479468984289059,6.5524
16.824,8.5938,4.1011,37.698,-1.24088985641687,5.3896
16.679,6.719,6.6542,34.228,-1.08628630771098,5.45506666666667
17.979,3.4183,5.5848,33.561,-1.13065813246279,5.07026666666667
15.281,7.4944,5.4232,35.258,-1.17394860081105,5.2248
14.922,8.8952,6.92,18.754,-0.582459587201975,5.53746666666667
21.179,5.1026,6,19.396,-0.590113639403551,5.72186666666667
13.263,7.0497,5.0985,31.948,-1.10829573635359,4.86426666666667
16.292,5.7268,4.8625,37.232,-1.31441846286092,5.05586666666667
19.425,8.2139,8.5717,17.139,-0.499812102216937,6.17386666666667
18.402,4.2858,8.2851,38.486,-1.23720633499658,5.5648
21.905,8.9486,6.4552,15.287,-0.440566237080989,6.29573333333333
16.799,3.2257,7.0893,31.437,-1.04126315313203,5.08506666666667
21.348,7.7404,5.3548,16.95,-0.503625777737953,5.97253333333333
22.155,7.2272,7.5308,20.201,-0.58503169819503,6.25106666666667
21.35,8.002,6.1946,22.702,-0.667667115627869,6.09773333333333
23.207,7.8231,8.6447,16.023,-0.451008397937155,6.55213333333333
15.165,8.5919,7.0487,29.739,-0.925557955138064,5.54293333333333
21.575,8.2433,8.5122,31.645,-0.906819226890552,6.4064
22.919,3.096,5.839,28.218,-0.864493331186646,5.66866666666667
20.96,8.6168,3.1043,12.797,-0.387037782235691,5.76653333333333
12.514,8.5138,7.5316,29.674,-0.954304409444759,5.26626666666667
22.71,4.7596,8.933,15.05,-0.43698861868612,6.1928
18.559,8.6007,7.822,32.416,-0.961936549777339,6.032
14.472,8.5598,4.0204,38.547,-1.38567693195118,5.07426666666667
20.606,7.6006,8.3643,39.662,-1.16495703195364,6.21066666666667
21.721,5.5223,6.4849,18.936,-0.566727002294702,5.8872
20.505,6.6213,5.4977,32.977,-1.00513895811999,5.75813333333333
21.289,8.0436,7.1187,34.326,-1.00327817295635,6.19706666666667
19.696,8.5613,7.9336,31.779,-0.930771931923994,6.16786666666667
13.319,7.183,8.7329,14.874,-0.470326377921177,5.34893333333333
14.304,5.8824,8.8493,19.488,-0.618215153052195,5.32413333333333
18.774,5.513,3.2487,36.035,-1.22207800522653,5.13546666666667
16.728,3.7049,3.2837,27.386,-0.949762173629953,4.6324
13.418,5.0317,6.6574,32.92,-1.16641318413644,4.81933333333333
19.586,5.395,4.917,21.942,-0.688146132248038,5.43
17.25,6.4913,3.6925,38.077,-1.33314640231315,5.12186666666667
18.704,5.0762,8.1302,30.463,-0.934442999841352,5.67266666666667
16.367,3.4754,3.1358,17.745,-0.613598258343257,4.53053333333333
13.827,8.7567,7.1715,25.647,-0.808252596369724,5.41213333333333
22.713,8.7562,5.0283,16.88,-0.490684013750758,6.2008
15.185,8.7938,7.4236,10.868,-0.334216448876729,5.6116
23.769,5.4917,7.3144,11.9,-0.344811240225198,6.20893333333333
19.659,6.0286,4.0405,22.094,-0.694723028940779,5.4076
14.719,8.4172,7.9802,17.939,-0.554656266042501,5.5764
18.815,8.8259,8.7573,13.326,-0.38752514724515,6.1888
20.4,5.7591,8.5959,34.043,-1.01280165752794,6.00213333333333
18.802,6.5441,7.8962,38.658,-1.18799955777271,5.82733333333333
13.319,4.5935,7.0953,28.891,-0.985189238531622,4.80346666666667
21.706,8.8957,8.1189,18.931,-0.538537068260615,6.4436
17.403,4.692,8.2569,29.37,-0.918027041540371,5.48253333333333
20.56,6.507,5.5566,28.254,-0.859245576469678,5.7544
21.101,8.5586,7.7686,35.426,-1.02560661314624,6.30186666666667
17.545,6.78,4.5798,29.598,-0.942670220877514,5.30413333333333
12.743,8.4452,8.9818,14.564,-0.455524682371353,5.45986666666667
17.476,8.0626,4.9643,37.09,-1.18732498681449,5.5
14.379,5.8462,8.3862,28.053,-0.897470650046964,5.2668
18.2,8.4567,8.4723,20.718,-0.611883978593935,6.0432
21.842,6.4261,7.0527,37.177,-1.10219755741089,6.0644
23.653,8.6134,3.7468,20.011,-0.584871502962178,6.14253333333333
21.744,8.606,7.0473,21.759,-0.627676495788457,6.29666666666667
23.941,4.2034,3.1137,15.43,-0.475886140200789,5.58986666666667
21.629,7.8204,5.0624,21.647,-0.643553414865263,5.9716
18.844,6.6641,7.1727,37.91,-1.17057678148201,5.75893333333333
22.693,8.2638,4.3094,13.47,-0.396187080591465,6.0572
13.169,8.7641,7.7253,11.989,-0.377218412019733,5.3948
19.55,5.8542,4.094,19.819,-0.624652557546237,5.37493333333333
17.095,8.7817,3.0885,38.463,-1.29335019570105,5.3088
18.789,7.4537,3.8673,31.866,-1.00132322631711,5.44973333333333
18.062,8.9181,5.4863,36.774,-1.13325537662089,5.73253333333333
22.187,6.5208,7.3199,35.57,-1.04457308537976,6.14253333333333
17.745,8.6584,7.5538,36.119,-1.08841337638925,5.90653333333333
18.173,3.4341,5.9892,39.241,-1.38936336797594,5.136
18.093,4.9612,8.7485,21.557,-0.660344477918283,5.65333333333333
20.846,4.3899,8.1649,37.541,-1.14544081732603,5.84146666666667
15.886,8.7949,6.9156,34.103,-1.05705303578173,5.6284
20.314,6.5056,4.6467,34.105,-1.05697123268746,5.6128
19.392,3.1354,5.776,39.085,-1.35068590851564,5.2248
15.833,8.9102,7.2643,26.392,-0.808763535674612,5.67706666666667
21.859,5.1084,8.0049,39.793,-1.19564400173732,6.02186666666667
21.629,8.1086,5.9081,31.542,-0.928945618978305,6.09813333333333
13.462,6.609,8.7827,26.929,-0.858835488718424,5.2932
14.72,6.8238,4.5212,19.451,-0.33708768882664,4.93733333333333
14.202,8.8728,7.3363,19.579,-0.610983253183179,5.48453333333333
22.32,7.2296,7.4744,26.489,-0.767626299857085,6.25146666666667
12.137,8.9875,4.1856,35.176,-1.28453358820686,4.83746666666667
16.001,5.4223,8.4091,39.576,-1.32407904419016,5.4132
19.194,8.5507,4.8596,32.099,-0.977488684969289,5.74626666666667
22.666,4.6556,6.6146,19.138,-0.571175155999171,5.9016
19.967,8.2789,3.4397,38.395,-1.20829797422308,5.63706666666667
16.853,8.2789,4.858,38.95,-1.28478490595778,5.43213333333333
12.744,8.2504,6.8556,38.188,-1.34109682903004,5.16546666666667
18.93,8.8803,7.6578,38.101,-1.13073493687166,6.07626666666667
14.844,8.661,8.2669,12.42,-0.380511275854741,5.64693333333333
17.507,5.474,6.1536,39.092,-1.31949952394261,5.32626666666667
22.871,5.0387,6.9255,35.217,-1.04767082350383,6.004
16.498,8.6287,8.5179,19.463,-0.584386174499371,5.86653333333333
13.671,6.843,8.3359,23.108,-0.735685506370696,5.29013333333333
21.035,8.6986,3.5202,31.493,-0.951476121116805,5.82066666666667
19.071,7.8497,8.9606,24.301,-0.712566276993943,6.12173333333333
19.829,5.5281,8.8246,31.428,-0.939780420702553,5.92786666666667
12.774,7.7294,7.8073,38.898,-1.35994840205802,5.222
23.988,4.1362,6.5448,11.271,-0.332741819070292,5.98373333333333
18.494,7.8782,8.9683,27.556,-0.813548380122694,6.06
16.64,3.0216,3.3709,25.683,-0.89650971159964,4.52706666666667
22.773,3.4495,6.5074,32.63,-0.992602867191188,5.75853333333333
15.293,8.7294,7.1977,32.922,-1.02338529535105,5.57906666666667
17.276,7.4117,4.7769,39.671,-1.33690707080291,5.36506666666667
22.255,7.2943,7.4823,33.003,-0.958158246813786,6.2492
22.334,8.119,7.2713,13.215,-0.378883467267222,6.32573333333333
20.94,7.1508,5.1848,39.108,-1.20005252899101,5.82173333333333
14.439,7.9765,4.4738,37.74,-1.34801756273554,5.03946666666667
19.07,7.2191,6.9621,39.232,-1.20783073531111,5.81786666666667
18.777,7.2632,3.7915,27.641,-0.868836407243225,5.4088
22.693,6.342,7.4576,26.842,-0.78182650945959,6.18786666666667
17.613,8.998,6.4137,37.979,-1.16796898482067,5.79093333333333
13.178,5.0435,8.9077,32.558,-1.08998283155961,5.06946666666667
22.611,4.4859,6.5272,17.257,-0.516481129026262,5.86066666666667
17.134,7.3211,5.3231,37.311,-1.21661820105775,5.40146666666667
13.009,8.6309,8.049,23.602,-0.74459251636599,5.39013333333333
23.838,4.2525,4.157,24.138,-0.736752018764075,5.69866666666667
19.998,8.8204,8.0389,38.411,-1.12160443333533,6.2272
21.367,7.4513,5.1231,29.072,-0.871415966899824,5.89626666666667
20.006,6.0651,4.3346,16.428,-0.511470363022376,5.47706666666667
21.265,6.2705,5.9941,16.257,-0.487609198182622,5.8484
23.619,3.176,5.9889,22.818,-0.68968607892481,5.76106666666667
13.031,5.9588,7.1912,35.5,-1.26301845667336,4.94533333333333
22.02,8.6254,8.0922,34.555,-0.987225977071236,6.43266666666667
21.746,7.8126,5.1597,27.885,-0.828534671161902,5.98466666666667
12.314,8.3702,8.3681,32.804,-1.06022397265944,5.3096
21.858,8.0561,6.2099,24.665,-0.721360116896059,6.1436
21.426,4.4813,5.788,18.386,-0.562909174951736,5.63106666666667
15.33,7.7976,5.7295,36.087,-1.19249833489791,5.2844
21.896,5.3621,6.3256,32.371,-0.974677601237632,5.85266666666667
23.59,3.1443,8.9157,35.451,-1.04567848070508,6.08933333333333
22.216,7.3668,3.2751,19.645,-0.594209295572925,5.76786666666667
21.701,7.4397,6.2157,17.764,-0.522698300056063,6.056
21.158,3.6155,6.2722,38.727,-1.24107314540333,5.55213333333333
19.922,4.2341,6.1829,35.885,-1.14231776682844,5.46613333333333
12.413,6.2855,7.7399,37.048,-1.34041933434246,4.97586666666667
22.327,6.516,7.0403,27.043,-0.792864595813776,6.11426666666667
22.287,7.5791,7.1179,20.799,-0.602085582399945,6.2372
16.069,8.7496,8.9646,28.174,-0.846987490233494,5.87426666666667
16.749,8.9444,8.961,18.163,-0.539199582330017,5.97453333333333
17.863,6.5915,3.5526,36.312,-1.22126073244493,5.17546666666667
12.558,3.0545,6.983,25.223,-0.888275165457222,4.4584
22.128,8.2455,5.817,24.231,-0.708160140937172,6.14746666666667
21.89,8.1565,5.8423,39.963,-1.18304714057049,6.11346666666667
22.776,8.7455,7.8597,16.671,-0.470847441814718,6.49813333333333
23.297,3.815,3.1276,23.631,-0.74002663362805,5.45186666666667
13.994,3.1396,8.3596,28.172,-0.949238654240898,4.85013333333333
20.252,6.1431,4.7711,31.066,-0.962918754826469,5.56346666666667
17.691,6.3461,3.4495,37.839,-1.31695438594574,5.10786666666667
13.154,8.8047,7.9966,19.499,-0.612425563925838,5.41613333333333
17.144,3.1747,3.5312,16.422,-0.559153663771809,4.62906666666667
18.401,8.4327,6.1455,37.476,-1.14913830809398,5.77773333333333
22.036,7.5295,6.9519,32.193,-0.939457512034289,6.18226666666667
22.345,6.8158,6.9119,19.87,-0.580284717662838,6.1324
13.169,8.7176,8.1331,22.959,-0.721243063687528,5.4232
15.902,8.9706,8.358,14.514,-0.437311542686311,5.80666666666667
12.547,8.7314,8.1154,28.843,-0.915689482492115,5.34573333333333
19.131,8.1305,4.2227,38.971,-1.23759510431457,5.59933333333333
19.663,3.1019,4.5454,24.164,-0.783270287292515,5.08293333333333
19.329,5.5922,3.239,33.547,-1.09654407276417,5.19053333333333
21.619,7.5311,5.9151,31.788,-0.942033623652097,6.0164
17.101,8.9629,8.649,19.248,-0.571082597266898,5.97613333333333
22.855,8.9239,5.98,18.699,-0.536992975597576,6.31733333333333
19.287,5.3772,3.8821,10.667,-0.339650890591239,5.23853333333333
21.38,7.2128,5.5707,35.37,-1.06083541661323,5.91266666666667
16.332,7.8447,7.7032,37.386,-1.17120750387406,5.6452
16.994,3.97,4.5524,31.45,-1.07589458135863,4.8488
18.026,7.6257,8.2106,38.789,-1.18152358573877,5.87733333333333
22.345,8.4823,7.4846,31.692,-0.908410548093282,6.37693333333333
16.333,6.2901,8.6746,34.075,-1.06139925742966,5.57466666666667
17.893,6.2629,3.3509,32.399,-1.06463265111032,5.10613333333333
22.336,7.8438,4.4878,19.307,-0.57253484548505,5.96946666666667
23.103,7.419,7.3939,11.919,-0.340767599445687,6.33333333333333
23.185,8.2062,8.3318,30.568,-0.863893125959154,6.52893333333333
23.597,7.2735,8.4338,39.183,-1.1151035441096,6.48346666666667
20.955,6.6573,3.9875,12.95,-0.397019582219902,5.60973333333333
16.433,8.8148,5.1634,38.557,-1.25525426049764,5.46613333333333
22.278,8.0644,6.5314,19.004,-0.550619737101622,6.2164
14.399,5.3172,6.8894,34.79,-1.20488382105853,4.98786666666667
22.7,3.8767,5.9576,33.457,-1.02106795104958,5.71893333333333
22.102,6.3318,6.531,19.798,-0.584940947409859,6.0004
13.733,5.0633,8.1968,32.993,-1.11101075209258,5.03693333333333
22.374,8.942,8.1759,39.422,-1.12024750656705,6.50106666666667
15.306,6.3471,6.6976,36.277,-1.21655277553764,5.20906666666667
13.284,8.713,8.9195,29.644,-0.923111875602189,5.52453333333333
22.015,6.7611,6.4392,19.436,-0.572768284989849,6.02746666666667
15.11,8.3025,7.4494,37.058,-1.18399899806118,5.51733333333333
17.091,6.1672,8.3256,39.734,-1.27305905056256,5.60386666666667
18.871,5.2048,3.0406,24.852,-0.809773210389455,5.05013333333333
20.381,5.3243,5.2182,28.745,-0.892076643290348,5.52333333333333
12.484,8.6886,7.6104,36.528,-1.22579467878062,5.25986666666667
15.611,7.9662,5.5704,38.225,-1.28222169077111,5.3052
22.889,7.5401,7.5232,30.628,-0.880399832764085,6.33013333333333
17.583,6.1728,3.5829,35.504,-1.2052001810314,5.07733333333333
22.343,7.5924,3.8562,23.346,-0.699557827191695,5.8612
15.074,4.035,8.4994,39.044,-1.38759111561419,5.11133333333333
17.028,5.1006,8.9325,39.032,-1.25921870360235,5.53773333333333
23.264,8.3678,4.29,22.534,-0.659850474184786,6.10306666666667
12.872,8.8442,7.2843,38.369,-1.30591352721855,5.2852
16.571,3.0104,3.177,10.128,-0.350571844477732,4.46613333333333
20.797,6.5111,3.9802,32.62,-1.01093895263737,5.564
13.82,5.6921,8.4819,36.992,-1.26904380297184,5.1584
18.674,5.4846,8.655,39.862,-1.2457241255837,5.74493333333333
22.855,8.4379,5.451,17.555,-0.509100555256827,6.194
16.745,7.4025,7.7249,39.029,-1.23646684425961,5.6332
22.343,6.7557,6.494,13.102,-0.383826366632482,6.06413333333333
22.802,8.7244,7.3242,26.366,-0.750694462559247,6.42413333333333
23.585,7.6773,7.5972,12.854,-0.36422161140439,6.4248
23.801,5.4349,7.2236,39.375,-1.15628201755645,6.16
20.366,5.896,4.8336,34.716,-1.08351901694736,5.53786666666667
15.941,8.7936,8.6977,35.611,-1.08148611393577,5.8144
23.189,8.5582,4.9399,39.21,-1.14771214850105,6.18466666666667
14.905,3.4653,8.2032,34.231,-1.18198828008152,4.9732
15.07,5.9352,7.7204,35.204,-1.15846908780742,5.246
14.997,6.1102,7.668,35.406,-1.16618098619936,5.2516
22.67,6.0793,6.5817,11.152,-0.327277169270118,6.0304
22.774,3.5435,5.9341,15.982,-0.485388012539083,5.67346666666667
22.997,7.3243,7.4897,39.503,-1.14201410397167,6.30706666666667
16.583,6.3734,7.0946,37.967,-1.23952308639283,5.40853333333333
21.36,6.7743,3.4165,37.288,-1.16731474001769,5.58986666666667
13.529,6.3922,7.3027,34.735,-1.18503423889556,5.05413333333333
23.521,5.4397,6.8682,29.466,-0.864415459431676,6.08466666666667
21.012,5.3477,5.5564,32.057,-0.984667474727693,5.6316
23.622,6.0326,7.2105,32.481,-0.943876485528769,6.20013333333333
22.866,6.7183,6.7285,11.034,-0.3205130499704,6.13786666666667
22.866,7.9236,7.3451,35.396,-1.01734727490782,6.33946666666667
12.307,6.791,6.4556,30.813,-1.05595825959252,4.8352
14.059,3.473,7.5622,29.935,-1.02826153919374,4.774
23.598,5.9974,6.9579,13.54,-0.392407308521684,6.16373333333333
19.449,4.4319,4.4596,14.352,-0.458114246772933,5.19266666666667
23.167,8.8113,8.0499,38.642,-1.09195511245337,6.54306666666667
23.681,8.9502,7.5141,11.539,-0.322930976376184,6.55533333333333
15.992,6.7037,7.6151,38.081,-1.23913033379798,5.43573333333333
23.043,4.4163,6.4566,18.082,-0.539429897145818,5.8632
12.92,8.988,5.2003,31.924,-1.06390921937236,5.03533333333333
21.989,3.7166,3.4083,39.317,-1.32584956722736,5.28813333333333
13.729,3.2709,4.8636,27.27,-0.992173102318544,4.32986666666667
22.653,7.7381,4.0339,33.826,-1.01037359136073,5.92146666666667
22.806,3.3582,6.5272,39.691,-1.23894642644152,5.71986666666667
23.628,7.9321,3.2544,11.927,-0.352138262547362,5.96586666666667
18.694,5.1008,8.5075,38.1,-1.18840666057301,5.6736
15.98,4.0449,7.402,38.202,-1.34586560179976,5.0752
12.417,6.728,7.6119,32.161,-1.08416215968507,4.9892
14.376,8.4175,8.6621,38.669,-1.2388055635474,5.57253333333333
22.622,5.2184,6.2368,22.669,-0.676228925872724,5.8796
23.41,8.1375,7.7471,29.827,-0.846194962066667,6.46133333333333
16.962,3.4827,3.1468,12.958,-0.443010048022304,4.56746666666667
19.698,7.8124,3.7323,39.941,-1.28449278496443,5.54533333333333
12.52,8.9879,8.6223,22.645,-0.710607726662377,5.41026666666667
22.246,7.6657,5.5497,36.503,-1.07971682811605,6.0356
23.783,6.2895,7.2648,18.442,-0.531113200420838,6.24533333333333
21.327,5.0628,5.5171,15.856,-0.484063375921439,5.62293333333333
23.186,8.1957,6.7473,10.784,-0.307648305569557,6.33226666666667
13.687,3.5037,7.9231,28.776,-0.979790157066594,4.77013333333333
17.057,6.6718,7.7346,39.235,-1.2548879473055,5.5692
15.633,6.3376,7.4635,37.587,-1.24354413687887,5.3224
20.836,3.5255,5.1249,28.615,-0.903347992328191,5.32866666666667
23.861,3.8456,3.2003,25.162,-0.782036188457677,5.50133333333333
16.008,7.201,7.6238,39.487,-1.28719871263786,5.49226666666667
13.827,6.7659,7.7709,34.929,-1.15960589814339,5.18706666666667
22.796,7.3328,6.9026,36.163,-1.05135771800094,6.20826666666667
14.299,7.573,6.3948,36.472,-1.23187066754538,5.17453333333333
20.392,5.2643,5.0383,37.629,-1.2014222789261,5.47386666666667
19.621,4.7712,4.4745,23.439,-0.744929563298366,5.24906666666667
14.695,6.0316,7.8407,36.672,-1.23091100461883,5.2116
20.74,6.223,3.5372,22.81,-0.710223482331627,5.44933333333333
23.012,8.2731,7.0715,37.295,-1.07054654862939,6.3524
20.607,6.0781,3.3066,15.363,-0.480467655826911,5.38693333333333
16.046,8.9299,8.1334,37.717,-1.16024884994822,5.75946666666667
23.751,8.6071,4.7899,24.146,-0.698532174859063,6.2188
22.822,8.0743,6.0491,22.394,-0.648938322786834,6.19613333333333
19.073,3.1126,4.2478,10.316,-0.33708768882664,4.93733333333333
19.978,4.7094,4.6947,20.324,-0.64088532882603,5.3104
21.205,6.5823,4.5965,27.684,-0.844159336232312,5.67293333333333
23.638,8.6829,5.1301,30.261,-0.874314459109795,6.2504
18.057,3.4882,3.7289,16.765,-0.55858098582412,4.78413333333333
23.203,5.5931,6.6147,34.974,-1.03338128240688,6.02093333333333
13.829,4.2303,3.037,38.423,-1.74610150005662,4.93706666666667
18.678,6.4922,3.0803,37.151,-1.25115886306115,5.16586666666667
23.78,8.2575,7.809,33.857,-0.956629590270367,6.50693333333333
23.64,7.9976,7.5578,31.249,-0.887657076996757,6.43653333333333
21.354,5.5044,5.4821,19.561,-0.594964208264727,5.66253333333333
21.638,4.5692,5.5756,29.727,-0.912698863920799,5.59613333333333
17.472,5.6852,3.7997,35.85,-1.23614271211424,4.9992
22.994,4.7613,6.2876,23.461,-0.70006330700457,5.86053333333333
16.399,4.5964,3.3766,32.845,-1.18029028989367,4.65866666666667
21.738,6.7833,4.8358,11.059,-0.331945426886705,5.7808
18.359,3.6818,3.8283,20.983,-0.694017604099188,4.85573333333333
14.946,7.3109,7.4996,38.367,-1.27218895542248,5.34733333333333
20.21,4.8619,4.7506,23.619,-0.741399510639462,5.35533333333333
21.552,4.8339,5.4359,17.13,-0.523498174708959,5.5956
23.033,7.5758,3.8089,15.325,-0.454976838801829,5.89813333333333
23.233,8.2253,6.2874,25.679,-0.738839809063422,6.27053333333333
23.491,8.1887,6.9112,24.98,-0.712566343998174,6.3612
22.842,7.4453,6.0357,17.753,-0.516954787771177,6.1092
22.619,6.8551,6.3192,39.619,-1.17344893079021,6.04866666666667
23.924,8.6876,7.3816,27.998,-0.788733478968152,6.50973333333333
23.39,7.5678,3.0836,37.293,-1.12448035408516,5.84853333333333
23.556,8.1398,4.517,29.522,-0.863448159136863,6.09493333333333
18.902,3.0978,4.0772,15.946,-0.524408611701292,4.8712
21.233,6.3236,4.0315,16.145,-0.495313361007702,5.55826666666667
21.294,6.0756,5.0359,29.836,-0.910222867552807,5.65466666666667
22.385,4.2528,5.8526,30.816,-0.93851250473151,5.6632
23.793,8.4356,5.4563,17.329,-0.497655113894812,6.25386666666667
23.862,8.8221,6.4612,34.082,-0.969679272715084,6.41186666666667
23.855,7.919,3.7391,23.33,-0.685898994693376,6.01013333333333
22.512,7.1269,3.6441,34.399,-1.04165688357485,5.75373333333333
23.731,6.8195,6.7643,11.436,-0.328728883417332,6.21093333333333
23.849,6.8893,7.0403,21.967,-0.630697283134165,6.26186666666667
12.982,7.2955,6.7335,37.819,-1.35531873261842,4.98506666666667
22.481,6.4228,5.8496,12.341,-0.365021195599515,5.9208
23.135,6.6341,6.5486,29.841,-0.871549115925215,6.09706666666667
12.669,8.4887,5.6865,34.404,-1.18408281971759,4.9616
15.704,7.0617,8.4897,38.842,-1.2475077804422,5.50986666666667
22.01,6.8506,4.709,27.122,-0.815644726644834,5.78253333333333
23.249,7.7278,6.3243,39.786,-1.15722859083777,6.20493333333333
23.864,7.825,6.7902,15.984,-0.455095590883274,6.33266666666667
23.887,6.0895,6.643,11.161,-0.322949428800286,6.126
21.969,6.6187,4.7762,20.308,-0.610955029123036,5.75026666666667
21.855,6.4133,4.9827,24.604,-0.741932349346209,5.7352
23.354,7.4519,3.6133,28.881,-0.860457222308713,5.86986666666667
19.508,4.9891,3.4763,22.474,-0.722708323140587,5.09306666666667
23.857,7.943,4.1194,38.153,-1.12513874996736,6.03746666666667
22.902,6.9331,5.7583,17.429,-0.511240972472381,5.99986666666667
12.299,7.3566,8.0757,39.291,-1.40898956323168,5.05973333333333
22.8,6.4823,6.0211,39.814,-1.18793530384519,5.96426666666667
16.306,7.5348,4.5299,26.394,-0.999754854673606,5.95853333333333
21.883,4.9974,5.3766,29.811,-0.910233415387505,5.60773333333333
23.906,8.0031,5.5154,13.364,-0.384217136740311,6.19773333333333
23.405,6.2333,6.3629,25.113,-0.73458155484597,6.03826666666667
21.793,6.4267,3.7151,26.376,-0.807806639444532,5.56786666666667
22.513,4.6331,5.628,24.057,-0.728092426746128,5.6664
23.793,4.3063,6.3146,36.233,-1.08454963507337,5.85666666666667
23.093,5.4657,6.0919,39.816,-1.19938355975627,5.88293333333333
23.793,6.9573,6.4618,17.044,-0.491397019407546,6.17093333333333
23.133,7.1318,5.844,29.996,-0.878237408133518,6.0472
20.652,4.3048,4.6643,31.269,-0.989129870465297,5.2844
21.244,5.9566,3.6415,12.462,-0.385286454717026,5.43306666666667
18.876,4.4546,3.2727,31.16,-1.03760004492474,4.90253333333333
22.163,4.9955,5.4354,23.553,-0.714408885867307,5.64093333333333
22.377,4.5342,5.5057,21.753,-0.660569027452374,5.61933333333333
23.286,7.4811,4.9805,25.067,-0.735740059645282,6.00306666666667
22.712,5.2668,5.7627,32.273,-0.969756212989222,5.77186666666667
23.897,5.7882,6.4231,25.795,-0.753471269939636,6.0412
23.556,7.3365,3.5925,19.724,-0.585549059454923,5.85626666666667
23.813,7.6861,4.467,19.708,-0.576119787182418,6.02093333333333
22.723,6.8437,3.7096,16.717,-0.502690391404536,5.71266666666667
22.248,6.5251,4.667,37.73,-1.14813627408965,5.73013333333333
23.26,6.7473,5.9769,36.355,-1.06883083038464,6.02106666666667
19.202,4.5348,3.3686,27.878,-0.910622202477796,4.956
23.781,5.6269,6.2772,37.548,-1.10886810755665,5.98266666666667
23.299,4.356,5.932,33.461,-1.00780498649802,5.74226666666667
22.762,6.7451,4.8496,14.158,-0.420432901708013,5.83026666666667
22.419,6.5947,3.5272,31.843,-0.970667693719671,5.6176
12.003,7.7361,7.1221,34.857,-1.20895836426367,4.918
23.061,6.8914,5.2624,24.66,-0.727669815251557,5.92346666666667
22.711,4.1384,5.5865,35.531,-1.09034310779255,5.6
23.103,6.7848,5.4132,35.832,-1.06114517855268,5.92906666666667
21.564,5.6509,4.5227,17.932,-0.549042690877099,5.51426666666667
23.504,7.16,3.6426,29.407,-0.877125438329707,5.812
23.292,6.8948,3.2417,32.532,-0.981563370034535,5.70906666666667
12.992,7.7084,8.1725,39.205,-1.35246624382644,5.15693333333333
23.257,6.8264,3.2214,34.437,-1.04242982003344,5.68973333333333
23.624,6.6515,5.8321,24.833,-0.725633082865934,6.00746666666667
23.492,6.616,5.5771,20.904,-0.612898216811513,5.95453333333333
21.083,4.8688,4.4975,39.443,-1.28405508340613,5.3396
23.057,6.6301,4.8981,35.37,-1.05555509232261,5.8244
20.532,4.0615,4.1839,38.343,-1.28776933101448,5.11266666666667
23.47,6.7501,3.5825,39.902,-1.2175963660117,5.70946666666667
21.241,5.3355,3.6506,38.729,-1.25735265953498,5.28026666666667
12.124,3.0868,3.4304,36.327,-1.80460967258815,4.70626666666667
16.123,8.5596,8.4977,12.609,-1.0305625960558,4.90373333333333
